@type,@context,streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,priceString,price,beds,baths,sqft,name,url
GeoCoordinates,http://schema.org,368 Poppy Ave,Dayton,TN,37321,"1,352",35.48659,-85.03622,"$217,000",217000,3,2,1352,"368 Poppy Ave, Dayton, TN 37321",https://www.zillow.com/homedetails/368-Poppy-Ave-Dayton-TN-37321/42027839_zpid/
GeoCoordinates,http://schema.org,98 Johnson Dr,Dunlap,TN,37327,"1,515",35.37313,-85.36729,"$299,900",299900,3,2,1515,"98 Johnson Dr, Dunlap, TN 37327",https://www.zillow.com/homedetails/98-Johnson-Dr-Dunlap-TN-37327/42121323_zpid/
GeoCoordinates,http://schema.org,6527 Orange Plank Dr,Hixson,TN,37343,"2,469",35.175156,-85.18678,"$511,000",511000,3,3,2469,"6527 Orange Plank Dr, Hixson, TN 37343",https://www.zillow.com/homedetails/6527-Orange-Plank-Dr-Hixson-TN-37343/70234064_zpid/
GeoCoordinates,http://schema.org,Hickory Dr,Gruetli laager,TN,37339,35.388134,-85.67507,"$70,000",70000,,,,"Hickory Dr, Gruetli Laager, TN 37339",https://www.zillow.com/homedetails/Hickory-Dr-Gruetli-Laager-TN-37339/70516549_zpid/
GeoCoordinates,http://schema.org,354 Gilispie Rd,McMinnville,TN,37110,"1,801",35.636272,-85.83332,"$398,000",398000,3,2,1801,"354 Gilispie Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/354-Gilispie-Rd-McMinnville-TN-37110/70538472_zpid/
GeoCoordinates,http://schema.org,108 N Hills Dr,McMinnville,TN,37110,"1,268",35.701523,-85.79039,"$160,000",160000,,1,1268,"108 N Hills Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/108-N-Hills-Dr-McMinnville-TN-37110/81344488_zpid/
GeoCoordinates,http://schema.org,190 Lilac Ave,Dayton,TN,37321,35.48929,-85.03007,"$30,000",30000,10,,,"190 Lilac Ave, Dayton, TN 37321",https://www.zillow.com/homedetails/190-Lilac-Ave-Dayton-TN-37321/122930772_zpid/
GeoCoordinates,http://schema.org,456 Copeland Cemetery Rd,Soddy Daisy,TN,37379,"1,508",35.216167,-85.20117,"$245,000",245000,3,2,1508,"456 Copeland Cemetery Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/456-Copeland-Cemetery-Rd-Soddy-Daisy-TN-37379/191996107_zpid/
GeoCoordinates,http://schema.org,7156 Potomac River Dr,Hixson,TN,37343,"2,293",35.16991,-85.18152,"$433,000",433000,2,2,2293,"7156 Potomac River Dr, Hixson, TN 37343",https://www.zillow.com/homedetails/7156-Potomac-River-Dr-Hixson-TN-37343/333059748_zpid/
GeoCoordinates,http://schema.org,1689 N Main St,Whitwell,TN,37397,"1,360",35.21167,-85.515945,"$140,000",140000,3,2,1360,"1689 N Main St, Whitwell, TN 37397",https://www.zillow.com/homedetails/1689-N-Main-St-Whitwell-TN-37397/337469096_zpid/
GeoCoordinates,http://schema.org,0 Meadowbrook Dr LOT 1,McMinnville,TN,37110,"$25,000",25000,7,,,"0 Meadowbrook Dr Lot 1, Mcminnville, TN 37110",https://www.zillow.com/homedetails/0-Meadowbrook-Dr-LOT-1-McMinnville-TN-37110/2056467619_zpid/
GeoCoordinates,http://schema.org,139 Bean St,Soddy Daisy,TN,37379,780,35.243603,-85.18893,"$137,500",137500,2,1,780,"139 Bean St, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/139-Bean-St-Soddy-Daisy-TN-37379/2056560581_zpid/
GeoCoordinates,http://schema.org,6403 Olde Ferry Lndg #58,Harrison,TN,37341,"2,360",35.17133,-85.100655,"$369,900",369900,4,2,2360,"6403 Olde Ferry Lndg #58, Harrison, TN 37341",https://www.zillow.com/homedetails/6403-Olde-Ferry-Lndg-58-Harrison-TN-37341/2057031984_zpid/
GeoCoordinates,http://schema.org,11330 Cape View Ln LOT 33,Soddy Daisy,TN,37379,"1,965",35.299065,-85.17726,"$376,742",376742,2,2,1965,"11330 Cape View Ln Lot 33, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/11330-Cape-View-Ln-LOT-33-Soddy-Daisy-TN-37379/2058832297_zpid/
GeoCoordinates,http://schema.org,686 Collins Run,McMinnville,TN,37110,"2,140","$494,900",494900,3,2,2140,"686 Collins Run, Mcminnville, TN 37110",https://www.zillow.com/homedetails/686-Collins-Run-McMinnville-TN-37110/2059129236_zpid/
GeoCoordinates,http://schema.org,144 Waters Edge Way,Tracy City,TN,37387,598,35.260365,-85.73416,"$285,000",285000,2,1,598,"144 Waters Edge Way, Tracy City, TN 37387",https://www.zillow.com/homedetails/144-Waters-Edge-Way-Tracy-City-TN-37387/2069342840_zpid/
GeoCoordinates,http://schema.org,7156 Potomac River Dr LOT 566,Hixson,TN,37343,"2,339",35.169846,-85.18148,"$433,000",433000,2,2,2339,"7156 Potomac River Dr Lot 566, Hixson, TN 37343",https://www.zillow.com/homedetails/7156-Potomac-River-Dr-LOT-566-Hixson-TN-37343/2076262228_zpid/
GeoCoordinates,http://schema.org,0 Shahan Ln,Birchwood,TN,37308,35.379772,-85.01752,"$175,000",175000,6,,,"0 Shahan Ln, Birchwood, TN 37308",https://www.zillow.com/homedetails/0-Shahan-Ln-Birchwood-TN-37308/2104277972_zpid/
GeoCoordinates,http://schema.org,184 Overlook Ln,Pikeville,TN,37367,35.53,-85.173065,"$112,500",112500,2,,,"184 Overlook Ln, Pikeville, TN 37367",https://www.zillow.com/homedetails/184-Overlook-Ln-Pikeville-TN-37367/40793702_zpid/
GeoCoordinates,http://schema.org,810 Ellen Rd,Hixson,TN,37343,"1,206",35.20553,-85.18984,"$178,000",178000,3,2,1206,"810 Ellen Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/810-Ellen-Rd-Hixson-TN-37343/41377360_zpid/
GeoCoordinates,http://schema.org,7727 Harper Rd,Hixson,TN,37343,672,35.195072,-85.224434,"$179,000",179000,2,1,672,"7727 Harper Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/7727-Harper-Rd-Hixson-TN-37343/41380588_zpid/
GeoCoordinates,http://schema.org,7853 Huntington Forest Dr,Hixson,TN,37343,"2,471",35.18785,-85.19905,"$275,000",275000,4,3,2471,"7853 Huntington Forest Dr, Hixson, TN 37343",https://www.zillow.com/homedetails/7853-Huntington-Forest-Dr-Hixson-TN-37343/41382205_zpid/
GeoCoordinates,http://schema.org,1311 Scout Rd,Hixson,TN,37343,"1,688",35.175564,-85.21315,"$285,000",285000,3,2,1688,"1311 Scout Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/1311-Scout-Rd-Hixson-TN-37343/41385924_zpid/
GeoCoordinates,http://schema.org,7333 Sterling Rd,Hixson,TN,37343,"2,100",35.174675,-85.212425,"$295,000",295000,5,2,2100,"7333 Sterling Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/7333-Sterling-Rd-Hixson-TN-37343/41385997_zpid/
GeoCoordinates,http://schema.org,7608 Ridge Bay Dr,Hixson,TN,37343,"2,187",35.17186,-85.153496,"$370,000",370000,3,3,2187,"7608 Ridge Bay Dr, Hixson, TN 37343",https://www.zillow.com/homedetails/7608-Ridge-Bay-Dr-Hixson-TN-37343/41387830_zpid/
GeoCoordinates,http://schema.org,9 Northfield Rd,Signal Mountain,TN,37377,"3,750",35.152084,-85.34036,"$760,000",760000,4,4,3750,"9 Northfield Rd, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/9-Northfield-Rd-Signal-Mountain-TN-37377/41389971_zpid/
GeoCoordinates,http://schema.org,708 Hartman Rd,Hixson,TN,37343,"2,325",35.15785,-85.23751,"$435,000",435000,4,3,2325,"708 Hartman Rd, Hixson, TN 37343",https://www.zillow.com/homedetails/708-Hartman-Rd-Hixson-TN-37343/41392678_zpid/
GeoCoordinates,http://schema.org,1551 Chase Meadows Cir,Hixson,TN,37343,"2,158",35.147945,-85.2402,"$349,900",349900,4,3,2158,"1551 Chase Meadows Cir, Hixson, TN 37343",https://www.zillow.com/homedetails/1551-Chase-Meadows-Cir-Hixson-TN-37343/41393001_zpid/
GeoCoordinates,http://schema.org,508 Old Union Rd,Dunlap,TN,37327,"2,016",35.410767,-85.38437,"$180,000",180000,5,3,2016,"508 Old Union Rd, Dunlap, TN 37327",https://www.zillow.com/homedetails/508-Old-Union-Rd-Dunlap-TN-37327/42119402_zpid/
GeoCoordinates,http://schema.org,43 Skyline Dr,Dunlap,TN,37327,35.38745,-85.47467,"$34,950",34950,1,,,"43 Skyline Dr, Dunlap, TN 37327",https://www.zillow.com/homedetails/43-Skyline-Dr-Dunlap-TN-37327/42120395_zpid/
GeoCoordinates,http://schema.org,Shawna St,McMinnville,TN,37110,35.7553,-85.77981,"$450,000",450000,,,,"Shawna St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/Shawna-St-McMinnville-TN-37110/42650875_zpid/
GeoCoordinates,http://schema.org,1200 Red Rd,McMinnville,TN,37110,926,35.70756,-85.75145,"$20,000",20000,,1,926,"1200 Red Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/1200-Red-Rd-McMinnville-TN-37110/42654420_zpid/
GeoCoordinates,http://schema.org,905 Faulkner Springs Rd,McMinnville,TN,37110,"1,669",35.70076,-85.767075,"$280,000",280000,,2,1669,"905 Faulkner Springs Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/905-Faulkner-Springs-Rd-McMinnville-TN-37110/42655440_zpid/
GeoCoordinates,http://schema.org,900 Sunset Dr,McMinnville,TN,37110,"1,220",35.698032,-85.7934,"$270,000",270000,3,2,1220,"900 Sunset Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/900-Sunset-Dr-McMinnville-TN-37110/42655795_zpid/
GeoCoordinates,http://schema.org,213 Bonner St,McMinnville,TN,37110,"1,408",35.693928,-85.772766,"$185,000",185000,3,2,1408,"213 Bonner St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/213-Bonner-St-McMinnville-TN-37110/42656162_zpid/
GeoCoordinates,http://schema.org,1135 Golf Club Rd,McMinnville,TN,37110,"1,382",35.68642,-85.820496,"$54,400",54400,,1,1382,"1135 Golf Club Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/1135-Golf-Club-Rd-McMinnville-TN-37110/42657786_zpid/
GeoCoordinates,http://schema.org,105 Ross Ave,McMinnville,TN,37110,"2,816",35.68445,-85.78029,"$375,000",375000,4,2,2816,"105 Ross Ave, Mcminnville, TN 37110",https://www.zillow.com/homedetails/105-Ross-Ave-McMinnville-TN-37110/42658520_zpid/
GeoCoordinates,http://schema.org,107 S Riverside Dr,McMinnville,TN,37110,"2,014",35.679924,-85.75926,"$170,000",170000,3,2,2014,"107 S Riverside Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/107-S-Riverside-Dr-McMinnville-TN-37110/42660260_zpid/
GeoCoordinates,http://schema.org,8936 Brett Daniels Way,Soddy Daisy,TN,37379,"3,518",35.203518,-85.13422,"$495,000",495000,5,4,3518,"8936 Brett Daniels Way, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/8936-Brett-Daniels-Way-Soddy-Daisy-TN-37379/67947161_zpid/
GeoCoordinates,http://schema.org,319 Big Gate Rd,Graysville,TN,37338,"2,624",35.435028,-85.23312,"$425,000",425000,,2,2624,"319 Big Gate Rd, Graysville, TN 37338",https://www.zillow.com/homedetails/319-Big-Gate-Rd-Graysville-TN-37338/81057805_zpid/
GeoCoordinates,http://schema.org,160 Stone Creek Blvd,McMinnville,TN,37110,"2,469",35.64212,-85.82285,"$544,000",544000,4,3,2469,"160 Stone Creek Blvd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/160-Stone-Creek-Blvd-McMinnville-TN-37110/90080878_zpid/
GeoCoordinates,http://schema.org,2484 Burton Rd,Sale Creek,TN,37373,35.3988,-85.03157,"$245,000",245000,0,,,"2484 Burton Rd, Sale Creek, TN 37373",https://www.zillow.com/homedetails/2484-Burton-Rd-Sale-Creek-TN-37373/191981373_zpid/
GeoCoordinates,http://schema.org,2401 Anchor Trl,Signal Mountain,TN,37377,35.191772,-85.3387,"$80,000",80000,1,,,"2401 Anchor Trl, Signal Mountain, TN 37377",https://www.zillow.com/homedetails/2401-Anchor-Trl-Signal-Mountain-TN-37377/192001375_zpid/
GeoCoordinates,http://schema.org,1217 Cordell Dr,Dunlap,TN,37327,"1,266",35.357784,-85.40642,"$287,500",287500,3,2,1266,"1217 Cordell Dr, Dunlap, TN 37327",https://www.zillow.com/homedetails/1217-Cordell-Dr-Dunlap-TN-37327/247081694_zpid/
GeoCoordinates,http://schema.org,10036 Prissy Ln,Harrison,TN,37341,"1,890",35.21869,-85.057236,"$424,900",424900,3,2,1890,"10036 Prissy Ln, Harrison, TN 37341",https://www.zillow.com/homedetails/10036-Prissy-Ln-Harrison-TN-37341/247379864_zpid/
GeoCoordinates,http://schema.org,1250 Rockery Way,Soddy Daisy,TN,37379,35.290302,-85.19764,"$150,000",150000,5,,,"1250 Rockery Way, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1250-Rockery-Way-Soddy-Daisy-TN-37379/333060419_zpid/
GeoCoordinates,http://schema.org,12078 Old Dayton Pike,Soddy Daisy,TN,37379,"1,264",35.302994,-85.14265,"$288,000",288000,3,2,1264,"12078 Old Dayton Pike, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/12078-Old-Dayton-Pike-Soddy-Daisy-TN-37379/336991850_zpid/
GeoCoordinates,http://schema.org,0 Cape View Ln,Soddy Daisy,TN,37379,"1,620",35.298058,-85.17491,"$397,557",397557,2,2,1620,"0 Cape View Ln, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/0-Cape-View-Ln-Soddy-Daisy-TN-37379/2056812119_zpid/
GeoCoordinates,http://schema.org,1878 Rock Bass Way #43,Soddy Daisy,TN,37379,"1,946",35.286713,-85.0993,"$431,400",431400,3,2,1946,"1878 Rock Bass Way #43, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1878-Rock-Bass-Way-43-Soddy-Daisy-TN-37379/2058009550_zpid/
GeoCoordinates,http://schema.org,4244 Old Smithville Rd,McMinnville,TN,37110,"1,303",35.74934,-85.789,"$279,900",279900,3,2,1303,"4244 Old Smithville Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/4244-Old-Smithville-Rd-McMinnville-TN-37110/2058049374_zpid/
GeoCoordinates,http://schema.org,0 Denton Hollow Rd N,Cleveland,TN,37312,35.236588,-84.96222,"$130,000",130000,21,,,"0 Denton Hollow Rd N, Cleveland, TN 37312",https://www.zillow.com/homedetails/0-Denton-Hollow-Rd-N-Cleveland-TN-37312/2060340639_zpid/
GeoCoordinates,http://schema.org,32 Cape View Ln,Soddy Daisy,TN,37379,"1,965",35.29915,-85.17491,"$397,557",397557,2,2,1965,"32 Cape View Ln, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/32-Cape-View-Ln-Soddy-Daisy-TN-37379/2062463242_zpid/
GeoCoordinates,http://schema.org,34 Cape View Ln,Soddy Daisy,TN,37379,"1,620",35.298058,-85.17491,"$397,557",397557,2,2,1620,"34 Cape View Ln, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/34-Cape-View-Ln-Soddy-Daisy-TN-37379/2062482196_zpid/
GeoCoordinates,http://schema.org,0 Thrasher Pike,Hixson,TN,37343,35.175144,-85.17475,"$750,000",750000,2,,,"0 Thrasher Pike, Hixson, TN 37343",https://www.zillow.com/homedetails/0-Thrasher-Pike-Hixson-TN-37343/2103326511_zpid/
GeoCoordinates,http://schema.org,14927 Back Valley Rd,Sale Creek,TN,37373,912,35.379486,-85.11873,"$184,900",184900,3,1,912,"14927 Back Valley Rd, Sale Creek, TN 37373",https://www.zillow.com/homedetails/14927-Back-Valley-Rd-Sale-Creek-TN-37373/41367182_zpid/
GeoCoordinates,http://schema.org,13011 Susan Ln,Soddy Daisy,TN,37379,"3,157",35.301853,-85.08321,"$570,000",570000,4,3,3157,"13011 Susan Ln, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/13011-Susan-Ln-Soddy-Daisy-TN-37379/41369844_zpid/
GeoCoordinates,http://schema.org,439 Cascade Ave,McMinnville,TN,37110,"1,404",35.7105,-85.800354,"$550,000",550000,4,2,1404,"439 Cascade Ave, Mcminnville, TN 37110",https://www.zillow.com/homedetails/439-Cascade-Ave-McMinnville-TN-37110/42655012_zpid/
GeoCoordinates,http://schema.org,Clark Ln,Pikeville,TN,37367,35.72854,-85.16977,"$30,000",30000,30,,,"Clark Ln, Pikeville, TN 37367",https://www.zillow.com/homedetails/Clark-Ln-Pikeville-TN-37367/63653370_zpid/
GeoCoordinates,http://schema.org,775 Camp Creek Cir,Spencer,TN,38585,35.71969,-85.30698,"$95,000",95000,2,,,"775 Camp Creek Cir, Spencer, TN 38585",https://www.zillow.com/homedetails/775-Camp-Creek-Cir-Spencer-TN-38585/81337132_zpid/
GeoCoordinates,http://schema.org,2161 Yager Rd,McMinnville,TN,37110,"2,108",35.718422,-85.80089,"$300,000",300000,,2,2108,"2161 Yager Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/2161-Yager-Rd-McMinnville-TN-37110/116206050_zpid/
GeoCoordinates,http://schema.org,12541 Bettis Rd,Birchwood,TN,37308,35.29572,-84.98163,"$55,000",55000,2,,,"12541 Bettis Rd, Birchwood, TN 37308",https://www.zillow.com/homedetails/12541-Bettis-Rd-Birchwood-TN-37308/191986589_zpid/
GeoCoordinates,http://schema.org,7801 Kittrell Ln,Ooltewah,TN,37363,35.15276,-85.06626,"$550,000",550000,1,,,"7801 Kittrell Ln, Ooltewah, TN 37363",https://www.zillow.com/homedetails/7801-Kittrell-Ln-Ooltewah-TN-37363/192021657_zpid/
GeoCoordinates,http://schema.org,705 Tates Rd,Whitwell,TN,37397,"2,100",35.22178,-85.506714,"$240,000",240000,4,2,2100,"705 Tates Rd, Whitwell, TN 37397",https://www.zillow.com/homedetails/705-Tates-Rd-Whitwell-TN-37397/242832549_zpid/
GeoCoordinates,http://schema.org,8677 Kensley Ln,Hixson,TN,37343,"2,688",35.205605,-85.164795,"$477,500",477500,4,3,2688,"8677 Kensley Ln, Hixson, TN 37343",https://www.zillow.com/homedetails/8677-Kensley-Ln-Hixson-TN-37343/295458095_zpid/
GeoCoordinates,http://schema.org,0 Laurelburg Rd LOT 1,Rock Island,TN,38581,"$35,000",35000,1,,,"0 Laurelburg Rd Lot 1, Rock Island, TN 38581",https://www.zillow.com/homedetails/0-Laurelburg-Rd-LOT-1-Rock-Island-TN-38581/2057435038_zpid/
GeoCoordinates,http://schema.org,1629 Clifftops Ave LOT 67,Monteagle,TN,37356,"2,466","$457,500",457500,3,4,2466,"1629 Clifftops Ave Lot 67, Monteagle, TN 37356",https://www.zillow.com/homedetails/1629-Clifftops-Ave-LOT-67-Monteagle-TN-37356/2057797916_zpid/
GeoCoordinates,http://schema.org,49 Fredonia Rd,Dunlap,TN,37327,35.42487,-85.475204,"$213,760",213760,49,,,"49 Fredonia Rd, Dunlap, TN 37327",https://www.zillow.com/homedetails/49-Fredonia-Rd-Dunlap-TN-37327/2059020281_zpid/
GeoCoordinates,http://schema.org,151 Shawna St,McMinnville,TN,37110,"1,983","$450,000",450000,3,2,1983,"151 Shawna St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/151-Shawna-St-McMinnville-TN-37110/2059040054_zpid/
GeoCoordinates,http://schema.org,202 Ridgetop Dr,Dunlap,TN,37327,35.351524,-85.39808,"$17,500",17500,0,,,"202 Ridgetop Dr, Dunlap, TN 37327",https://www.zillow.com/homedetails/202-Ridgetop-Dr-Dunlap-TN-37327/2076589954_zpid/
GeoCoordinates,http://schema.org,319 Big Gate Rd,Graysville,TN,37338,"2,624",35.431656,-85.23197,"$425,000",425000,3,2,2624,"319 Big Gate Rd, Graysville, TN 37338",https://www.zillow.com/homedetails/319-Big-Gate-Rd-Graysville-TN-37338/40794215_zpid/
GeoCoordinates,http://schema.org,5900 Grasshopper Rd,Birchwood,TN,37308,"1,606",35.311874,-85.02081,"$260,000",260000,,2,1606,"5900 Grasshopper Rd, Birchwood, TN 37308",https://www.zillow.com/homedetails/5900-Grasshopper-Rd-Birchwood-TN-37308/41368974_zpid/
GeoCoordinates,http://schema.org,169 Winding Trl,Dayton,TN,37321,"1,920",35.50102,-85.04378,"$460,000",460000,2,3,1920,"169 Winding Trl, Dayton, TN 37321",https://www.zillow.com/homedetails/169-Winding-Trl-Dayton-TN-37321/42027464_zpid/
GeoCoordinates,http://schema.org,209 Shasta Ave,Dayton,TN,37321,"1,090",35.483604,-85.03531,"$180,000",180000,2,1,1090,"209 Shasta Ave, Dayton, TN 37321",https://www.zillow.com/homedetails/209-Shasta-Ave-Dayton-TN-37321/42029413_zpid/
GeoCoordinates,http://schema.org,102 Diamond Ln,Graysville,TN,37338,"1,760",35.332848,-85.289764,"$5,000",5000,3,2,1760,"102 Diamond Ln, Graysville, TN 37338",https://www.zillow.com/homedetails/102-Diamond-Ln-Graysville-TN-37338/42123009_zpid/
GeoCoordinates,http://schema.org,2159 Laurel Creek Rd,Rock Island,TN,38581,"1,462",35.76134,-85.543076,"$116,000",116000,4,1,1462,"2159 Laurel Creek Rd, Rock Island, TN 38581",https://www.zillow.com/homedetails/2159-Laurel-Creek-Rd-Rock-Island-TN-38581/42544906_zpid/
GeoCoordinates,http://schema.org,954 Short Mountain Rd,McMinnville,TN,37110,"1,462",35.74394,-85.837975,"$180,000",180000,3,1,1462,"954 Short Mountain Rd, Mcminnville, TN 37110",https://www.zillow.com/homedetails/954-Short-Mountain-Rd-McMinnville-TN-37110/42652182_zpid/
GeoCoordinates,http://schema.org,127 Lance St,McMinnville,TN,37110,"1,204",35.69142,-85.7638,"$225,000",225000,3,1,1204,"127 Lance St, Mcminnville, TN 37110",https://www.zillow.com/homedetails/127-Lance-St-McMinnville-TN-37110/42654812_zpid/
GeoCoordinates,http://schema.org,10620 Quarter Horse Ln,Ooltewah,TN,37363,"5,548",35.22945,-85.03565,$1.30M,1.3,5,6,5548,"10620 Quarter Horse Ln, Ooltewah, TN 37363",https://www.zillow.com/homedetails/10620-Quarter-Horse-Ln-Ooltewah-TN-37363/70223529_zpid/
GeoCoordinates,http://schema.org,Hendon Rd,Soddy daisy,TN,37379,35.369087,-85.24424,"$70,000",70000,,,,"Hendon Rd, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/Hendon-Rd-Soddy-Daisy-TN-37379/80985815_zpid/
GeoCoordinates,http://schema.org,Hickory Nut Trl,Spencer,TN,38585,35.661263,-85.543076,"$30,000",30000,,,,"Hickory Nut Trl, Spencer, TN 38585",https://www.zillow.com/homedetails/Hickory-Nut-Trl-Spencer-TN-38585/123712552_zpid/
GeoCoordinates,http://schema.org,7123 Bramlett Ln,Harrison,TN,37341,35.173454,-85.08442,"$43,000",43000,11,,,"7123 Bramlett Ln, Harrison, TN 37341",https://www.zillow.com/homedetails/7123-Bramlett-Ln-Harrison-TN-37341/192012690_zpid/
GeoCoordinates,http://schema.org,2602 Lower East Valley Rd,Dunlap,TN,37327,35.446133,-85.292404,"$70,000",70000,,,,"2602 Lower East Valley Rd, Dunlap, TN 37327",https://www.zillow.com/homedetails/2602-Lower-East-Valley-Rd-Dunlap-TN-37327/338695103_zpid/
GeoCoordinates,http://schema.org,140 Sherrie Dr,Whitwell,TN,37397,"1,118",35.222954,-85.492775,"$199,000",199000,2,2,1118,"140 Sherrie Dr, Whitwell, TN 37397",https://www.zillow.com/homedetails/140-Sherrie-Dr-Whitwell-TN-37397/2057194691_zpid/
GeoCoordinates,http://schema.org,43 Michigan Ln LOT 3-1,Dunlap,TN,37327,"1,500",35.347805,-85.410835,"$199,000",199000,3,2,1500,"43 Michigan Ln Lot 3-1, Dunlap, TN 37327",https://www.zillow.com/homedetails/43-Michigan-Ln-LOT-3-1-Dunlap-TN-37327/2058078027_zpid/
GeoCoordinates,http://schema.org,8728 Becket Way LOT 10,Ooltewah,TN,37363,"2,468",35.14912,-85.03945,"$649,800",649800,3,3,2468,"8728 Becket Way Lot 10, Ooltewah, TN 37363",https://www.zillow.com/homedetails/8728-Becket-Way-LOT-10-Ooltewah-TN-37363/2060313232_zpid/
GeoCoordinates,http://schema.org,0 Blue Springs Rd,Harrison,TN,37341,35.21903,-85.068146,"$27,000",27000,2,,,"0 Blue Springs Rd, Harrison, TN 37341",https://www.zillow.com/homedetails/0-Blue-Springs-Rd-Harrison-TN-37341/2063299184_zpid/
GeoCoordinates,http://schema.org,11 Norman Creek Rd,Evensville,TN,37332,35.55149,-84.97246,"$40,000",40000,6,,,"11 Norman Creek Rd, Evensville, TN 37332",https://www.zillow.com/homedetails/11-Norman-Creek-Rd-Evensville-TN-37332/2071605710_zpid/
GeoCoordinates,http://schema.org,10 Norman Creek Rd,Evensville,TN,37332,35.55306,-84.97144,"$40,000",40000,6,,,"10 Norman Creek Rd, Evensville, TN 37332",https://www.zillow.com/homedetails/10-Norman-Creek-Rd-Evensville-TN-37332/2071606047_zpid/
GeoCoordinates,http://schema.org,106 Hamilton Ave,Soddy Daisy,TN,37379,"1,468",35.24006,-85.19656,"$185,000",185000,2,2,1468,"106 Hamilton Ave, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/106-Hamilton-Ave-Soddy-Daisy-TN-37379/41374250_zpid/
GeoCoordinates,http://schema.org,1419 London Ave,Hixson,TN,37343,"1,728",35.209263,-85.16629,"$220,000",220000,3,1,1728,"1419 London Ave, Hixson, TN 37343",https://www.zillow.com/homedetails/1419-London-Ave-Hixson-TN-37343/41376801_zpid/
GeoCoordinates,http://schema.org,157 Dempsey Rd,Whitwell,TN,37397,"1,380",35.211803,-85.45961,"$197,000",197000,3,2,1380,"157 Dempsey Rd, Whitwell, TN 37397",https://www.zillow.com/homedetails/157-Dempsey-Rd-Whitwell-TN-37397/41768849_zpid/
GeoCoordinates,http://schema.org,152 Hayes Dr,Dayton,TN,37321,"4,006",35.504677,-84.98707,"$515,000",515000,3,3,4006,"152 Hayes Dr, Dayton, TN 37321",https://www.zillow.com/homedetails/152-Hayes-Dr-Dayton-TN-37321/42027886_zpid/
GeoCoordinates,http://schema.org,485 Oak St,Dayton,TN,37321,"2,132",35.50398,-85.00784,"$300,000",300000,2,2,2132,"485 Oak St, Dayton, TN 37321",https://www.zillow.com/homedetails/485-Oak-St-Dayton-TN-37321/42028206_zpid/
GeoCoordinates,http://schema.org,124 Hook St,Dunlap,TN,37327,"1,216",35.377033,-85.376945,"$32,500",32500,,,1216,"124 Hook St, Dunlap, TN 37327",https://www.zillow.com/homedetails/124-Hook-St-Dunlap-TN-37327/42121558_zpid/
GeoCoordinates,http://schema.org,139 Bybee Dr,McMinnville,TN,37110,"1,032",35.70383,-85.79804,"$203,250",203250,3,2,1032,"139 Bybee Dr, Mcminnville, TN 37110",https://www.zillow.com/homedetails/139-Bybee-Dr-McMinnville-TN-37110/42655052_zpid/
GeoCoordinates,http://schema.org,1159 Stormy Ridge Dr,Soddy Daisy,TN,37379,"1,843",35.23478,-85.15117,"$340,000",340000,3,2,1843,"1159 Stormy Ridge Dr, Soddy Daisy, TN 37379",https://www.zillow.com/homedetails/1159-Stormy-Ridge-Dr-Soddy-Daisy-TN-37379/55216443_zpid/
GeoCoordinates,http://schema.org,1341 Jackson Mill Dr,Hixson,TN,37343,"2,800",35.171852,-85.18565,"$536,500",536500,4,4,2800,"1341 Jackson Mill Dr, Hixson, TN 37343",https://www.zillow.com/homedetails/1341-Jackson-Mill-Dr-Hixson-TN-37343/67947245_zpid/
